Ticker,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,,,,,,,1098.75,1109.9000244140625,1088.5,1098.1500244140625,1091.453369140625,885144.0,35952.0,36150.0,35170.44921875,35325.6484375,35325.6484375,5687,7950.0,7950.0,7830.60009765625,7859.5498046875,7801.27783203125,112842,2339.0,2363.300048828125,2316.550048828125,2348.60009765625,2339.15771484375,323227
2024-08-23,,,,,,,1108.800048828125,1108.800048828125,1076.9000244140625,1084.949951171875,1078.333740234375,608995.0,35550.0,35699.8984375,34808.0,34981.25,34981.25,7138,7859.7998046875,7914.60009765625,7768.89990234375,7795.75,7748.46044921875,141683,2372.0,2377.949951171875,2312.64990234375,2323.75,2314.40771484375,449614
2024-08-26,,,,,,,1084.949951171875,1129.9000244140625,1084.949951171875,1104.199951171875,1097.4664306640625,834862.0,35481.25,35481.25,34778.0,34865.0,34865.0,3486,7820.0,7832.60009765625,7700.0,7790.39990234375,7743.142578125,186052,2344.0,2350.0,2320.0,2343.300048828125,2333.879150390625,195372
2024-08-27,,,,,,,1114.25,1114.25,1092.1500244140625,1100.25,1093.54052734375,242583.0,35360.0,35919.8984375,35010.3515625,35870.3984375,35870.3984375,8506,7828.7001953125,8024.25,7828.7001953125,7906.9501953125,7858.98583984375,465311,2345.0,2357.5,2335.25,2348.25,2338.80908203125,137747
2024-08-28,,,,,,,1109.5,1134.9000244140625,1094.0999755859375,1097.449951171875,1090.757568359375,785486.0,35950.0,36150.0,35290.0,35368.80078125,35368.80078125,3858,7929.9501953125,7955.9501953125,7845.0498046875,7938.39990234375,7890.2451171875,153307,2358.0,2358.0,2326.0,2330.35009765625,2320.981201171875,142265
2024-08-29,,,,,,,1097.9000244140625,1107.550048828125,1062.0,1080.949951171875,1074.358154296875,346121.0,35578.0,35578.0,34953.3515625,35160.44921875,35160.44921875,2822,7953.5,8014.4501953125,7789.2998046875,7876.5,7828.720703125,261097,2334.800048828125,2334.800048828125,2286.699951171875,2310.199951171875,2300.912109375,552439
2024-08-30,,,,,,,1094.3499755859375,1094.3499755859375,1057.4000244140625,1073.0,1066.4566650390625,443925.0,35549.94921875,35815.05078125,35351.30078125,35663.6484375,35663.6484375,4792,7931.64990234375,7960.0,7843.2998046875,7936.0498046875,7887.9091796875,328066,2323.75,2339.0,2312.14990234375,2329.14990234375,2319.785888671875,173170
2024-09-02,,,,,,,1080.0,1094.3499755859375,1062.300048828125,1086.5,1079.8743896484375,342375.0,35750.0,35899.94921875,35380.0,35668.1484375,35668.1484375,1298,7945.0,7947.35009765625,7636.64990234375,7699.25,7652.5458984375,278992,2338.800048828125,2343.14990234375,2322.699951171875,2336.14990234375,2326.757568359375,144030
2024-09-03,,,,,,,1100.0,1104.9000244140625,1086.5999755859375,1095.1500244140625,1088.4716796875,430544.0,35542.0,36156.0,35542.0,35717.75,35717.75,2612,7748.64990234375,7828.7998046875,7680.7001953125,7767.89990234375,7720.779296875,199718,2345.0,2350.199951171875,2325.25,2341.300048828125,2331.88720703125,254851
2024-09-04,,,,,,,1081.5,1114.0,1067.5999755859375,1091.199951171875,1084.545654296875,557096.0,35650.0,36244.0,34866.0,34964.0,34964.0,13516,7754.89990234375,7765.0,7575.0,7639.0498046875,7592.71044921875,301420,2330.0,2357.0,2318.0,2348.550048828125,2339.10791015625,230090
2024-09-05,,,,,,,1094.8499755859375,1110.0,1080.4000244140625,1106.699951171875,1099.951171875,289992.0,35319.0,35950.0,34750.0,34898.1484375,34898.1484375,11006,7655.0,7678.0,7611.39990234375,7650.10009765625,7603.69384765625,165098,2363.0,2449.89990234375,2360.0,2419.800048828125,2410.071533203125,1321066
2024-09-06,,,,,,,1119.6500244140625,1119.6500244140625,1083.0,1089.8499755859375,1083.203857421875,430787.0,35399.94921875,35589.8984375,34465.55078125,35098.75,35098.75,8995,7650.0,7650.0,7500.0498046875,7516.39990234375,7470.8046875,170226,2422.800048828125,2446.0,2368.60009765625,2429.39990234375,2419.6328125,914785
2024-09-09,,,,,,,1090.4000244140625,1108.0,1054.5,1103.3499755859375,1096.62158203125,787547.0,35151.8984375,35497.94921875,34500.0,34925.44921875,34925.44921875,5307,7500.0,7630.0,7431.5498046875,7600.89990234375,7554.7919921875,197525,2434.35009765625,2465.0,2387.39990234375,2458.699951171875,2448.81494140625,452538
2024-09-10,,,,,,,1107.9000244140625,1108.0,1062.0,1071.050048828125,1064.5186767578125,387683.0,35000.0,35378.94921875,34701.05078125,35331.6484375,35331.6484375,3284,7600.89990234375,7640.85009765625,7510.0,7535.7001953125,7489.98779296875,175153,2458.699951171875,2465.89990234375,2434.050048828125,2443.35009765625,2433.52685546875,166581
2024-09-11,,,,,,,1080.0,1087.0,1060.0,1082.5,1075.8988037109375,301368.0,35499.6484375,35550.0,35055.0,35133.3515625,35133.3515625,7738,7559.89990234375,7654.89990234375,7532.5498046875,7568.9501953125,7523.0361328125,137928,2445.050048828125,2474.0,2430.0,2440.64990234375,2430.837646484375,482136
2024-09-12,,,,,,,1099.5999755859375,1112.0,1080.0999755859375,1108.1500244140625,1101.392333984375,396046.0,35349.0,35500.0,34901.1015625,35113.94921875,35113.94921875,1922,7622.10009765625,7756.0,7615.0498046875,7720.2001953125,7673.36865234375,267442,2445.10009765625,2475.0,2423.39990234375,2467.39990234375,2457.47998046875,270892
2024-09-13,,,,,,,1110.0,1110.0,1072.0999755859375,1092.800048828125,1086.135986328125,332268.0,35640.6015625,35640.6015625,35150.0,35520.1484375,35520.1484375,1735,7774.25,7869.89990234375,7652.2998046875,7684.39990234375,7637.78564453125,282303,2471.75,2524.949951171875,2453.300048828125,2517.449951171875,2507.328857421875,611308
2024-09-16,,,,,,,1106.949951171875,1111.8499755859375,1087.8499755859375,1104.25,1097.51611328125,279159.0,35798.0,35934.3984375,35556.0,35807.30078125,35807.30078125,2536,7730.0,7897.0,7699.10009765625,7765.2001953125,7718.095703125,355094,2517.449951171875,2533.5,2499.5,2512.0,2501.90087890625,217216
2024-09-17,,,,,,,1104.9000244140625,1109.0,1076.0,1085.5,1078.8804931640625,245008.0,36128.0,36128.0,35594.5,35726.6015625,35726.6015625,3326,7819.5,7883.64990234375,7762.5498046875,7873.64990234375,7825.8876953125,157996,2512.0,2517.0,2486.050048828125,2506.699951171875,2496.6220703125,369014
2024-09-18,,,,,,,1094.449951171875,1134.800048828125,1075.0,1081.300048828125,1074.7061767578125,451443.0,35899.94921875,35899.94921875,35001.6484375,35371.25,35371.25,1595,7873.64990234375,7917.5,7760.0,7785.25,7738.02392578125,164835,2500.0,2523.550048828125,2454.050048828125,2477.39990234375,2467.439697265625,174625
2024-09-19,,,,,,,1083.9000244140625,1085.3499755859375,1038.6500244140625,1065.5999755859375,1059.101806640625,304224.0,35371.1484375,35686.44921875,34687.6484375,35245.44921875,35245.44921875,4572,7830.0,7832.85009765625,7350.0498046875,7502.7001953125,7457.18798828125,438617,2490.0,2492.0,2416.0,2442.85009765625,2433.02880859375,197882
2024-09-20,,,,,,,1071.0,1108.8499755859375,1046.5,1089.25,1082.6075439453125,1348962.0,35698.80078125,35698.80078125,34780.0,34838.8515625,34838.8515625,3976,7560.0,7769.7998046875,7516.60009765625,7695.75,7649.06689453125,474901,2449.0,2458.10009765625,2413.39990234375,2443.199951171875,2433.37744140625,527393
2024-09-23,,,,,,,1089.25,1093.3499755859375,1069.9000244140625,1074.0,1067.4505615234375,263351.0,35238.80078125,35607.8515625,34900.0,35489.0,35489.0,10245,7750.0,7959.0,7750.0,7939.64990234375,7891.4873046875,267031,2458.39990234375,2500.0,2434.60009765625,2486.300048828125,2476.30419921875,357027
2024-09-24,,,,,,,1074.0,1088.0,1065.199951171875,1078.550048828125,1071.972900390625,288547.0,35600.0,35878.0,35051.1015625,35223.0,35223.0,2832,7870.0,8100.0,7870.0,8078.2001953125,8029.197265625,333336,2500.0,2500.0,2454.800048828125,2467.64990234375,2457.72900390625,425562
2024-09-25,,,,,,,1079.949951171875,1080.050048828125,1028.0,1034.4000244140625,1028.092041015625,314248.0,35500.0,35500.0,34935.0,35216.1484375,35216.1484375,4275,8099.0,8194.599609375,7992.4501953125,8178.35009765625,8128.73974609375,302067,2472.949951171875,2492.050048828125,2448.0,2455.89990234375,2446.026123046875,205681
2024-09-26,,,,,,,1028.050048828125,1105.0,1016.9500122070312,1079.75,1073.16552734375,1269390.0,35200.0,35749.80078125,35200.0,35606.75,35606.75,3301,8214.0,8214.0,7962.5498046875,8070.39990234375,8021.4443359375,231382,2460.0,2477.949951171875,2427.5,2472.39990234375,2462.4599609375,397193
2024-09-27,,,,,,,1075.199951171875,1100.0,1042.4000244140625,1067.550048828125,1061.0399169921875,787984.0,35719.0,35900.0,34425.0,34526.1015625,34526.1015625,14052,8090.0,8187.25,8065.0,8133.4501953125,8084.11181640625,339640,2440.0,2514.85009765625,2440.0,2483.300048828125,2473.316162109375,228890
2024-09-30,,,,,,,1076.550048828125,1083.949951171875,1036.0,1039.5999755859375,1033.2603759765625,396214.0,34700.0,34765.0,33444.05078125,33834.0,33834.0,20064,7975.0,8196.0,7975.0,8055.0,8006.1376953125,266470,2483.0,2544.89990234375,2472.050048828125,2513.449951171875,2503.344970703125,468555
2024-10-01,,,,,,,1040.0,1044.6500244140625,1007.0,1014.0499877929688,1007.8661499023438,468834.0,34306.8984375,34542.75,34023.80078125,34430.05078125,34430.05078125,3731,8100.0,8303.25,8085.0498046875,8268.099609375,8217.9443359375,368953,2514.0,2519.39990234375,2476.0,2511.0,2500.90478515625,187093
2024-10-03,,,,,,,994.0,998.4500122070312,940.0,955.4500122070312,949.62353515625,1700571.0,33950.0,34989.0,33950.0,34566.80078125,34566.80078125,5684,8201.0,8260.0,8045.7998046875,8110.2998046875,8061.10205078125,320792,2479.949951171875,2516.300048828125,2430.050048828125,2458.75,2448.86474609375,240975
2024-10-04,,,,,,,962.9000244140625,1025.0,951.5999755859375,1011.2000122070312,1005.0335693359375,1463077.0,34593.0,34875.0,33906.94921875,34329.8515625,34329.8515625,3177,8090.0498046875,8104.2001953125,7880.0,7930.39990234375,7882.29345703125,305714,2458.75,2482.14990234375,2415.050048828125,2433.75,2423.96533203125,308510
2024-10-07,,,,,,,1007.5999755859375,1021.0499877929688,955.2000122070312,963.7999877929688,957.922607421875,449744.0,34329.8515625,34547.1015625,33555.0,33819.05078125,33819.05078125,3761,7903.0,8060.0,7672.14990234375,7758.2998046875,7711.2373046875,193223,2441.949951171875,2449.5,2310.800048828125,2349.050048828125,2339.60595703125,833948
2024-10-08,,,,,,,965.0,984.4500122070312,953.4000244140625,976.5499877929688,970.5948486328125,846742.0,33943.0,34150.1015625,33599.94921875,33919.6015625,33919.6015625,3648,7769.9501953125,8177.0,7745.0498046875,8154.64990234375,8105.18310546875,190857,2340.0,2393.199951171875,2332.0,2385.800048828125,2376.208251953125,183919
2024-10-09,,,,,,,979.9500122070312,1022.25,979.0,1010.0,1003.8408813476562,1013927.0,34010.0,35016.94921875,34010.0,34926.5,34926.5,4483,8152.75,8579.7998046875,8080.7998046875,8458.0498046875,8406.7421875,567692,2391.0,2404.800048828125,2334.0,2339.800048828125,2330.39306640625,285800
2024-10-10,,,,,,,1052.0,1065.0,1012.0,1022.8499755859375,1016.6124877929688,1653897.0,35064.0,35254.0,34321.0,34428.30078125,34428.30078125,4619,8499.0,8619.7001953125,8444.0,8510.2998046875,8458.67578125,321074,2350.199951171875,2357.699951171875,2290.0,2313.0,2303.700927734375,340234
2024-10-11,,,,,,,1023.9500122070312,1080.0,1023.9500122070312,1056.9000244140625,1050.454833984375,1462910.0,34525.05078125,34711.80078125,33903.0,33995.05078125,33995.05078125,2307,8505.349609375,8608.0,8421.349609375,8553.7001953125,8501.8125,226675,2319.0,2332.0,2300.39990234375,2312.449951171875,2303.153076171875,160881
2024-10-14,,,,,,,1063.949951171875,1098.3499755859375,1050.199951171875,1063.5999755859375,1057.114013671875,341955.0,34138.75,34479.6484375,33890.0,34023.5,34023.5,4482,8592.599609375,8689.0,8539.25,8570.5,8518.5107421875,181469,2317.050048828125,2325.300048828125,2300.050048828125,2317.550048828125,2308.232666015625,116090
2024-10-15,,,,,,,1064.949951171875,1119.8499755859375,1064.949951171875,1114.75,1107.9520263671875,1328383.0,34300.0,34623.0,33950.05078125,33998.0,33998.0,5622,8620.0,8678.0,8545.0,8648.2998046875,8595.8388671875,192358,2317.0,2330.449951171875,2290.550048828125,2294.800048828125,2285.573974609375,355987
2024-10-16,,,,,,,1122.75,1128.3499755859375,1107.0,1122.199951171875,1115.3565673828125,587748.0,34199.0,34410.19921875,33780.0,34219.1484375,34219.1484375,13528,8680.0,8940.599609375,8617.5,8769.349609375,8716.154296875,660651,2308.60009765625,2319.0,2272.5,2305.5,2296.23095703125,283830
2024-10-17,,,,,,,1125.5999755859375,1143.6500244140625,1101.0999755859375,1108.4000244140625,1101.640869140625,539214.0,34219.1484375,34387.94921875,33334.94921875,33718.55078125,33718.55078125,3676,8775.0,8815.0,8420.0498046875,8690.7001953125,8637.9814453125,407941,2308.949951171875,2318.89990234375,2256.550048828125,2265.10009765625,2255.993408203125,233994
2024-10-18,,,,,,,1089.0,1089.0,1047.5999755859375,1069.25,1062.7294921875,1002832.0,33740.0,34223.55078125,33325.80078125,34011.1484375,34011.1484375,4513,8669.0498046875,8850.0,8560.0498046875,8783.0,8729.7216796875,197602,2265.10009765625,2289.64990234375,2236.14990234375,2285.64990234375,2276.460693359375,205894
2024-10-21,,,,,,,1074.0,1119.0,1070.0,1104.8499755859375,1098.1124267578125,1266626.0,34011.1484375,34300.0,33750.0,33873.5,33873.5,1237,8830.099609375,8871.2998046875,8260.0,8279.7001953125,8229.474609375,337458,2300.0,2320.0,2282.0,2301.64990234375,2292.396484375,196371
2024-10-22,,,,,,,1103.8499755859375,1103.8499755859375,1013.4000244140625,1024.8499755859375,1018.6002807617188,2259818.0,33899.94921875,34290.0,33200.0,33844.0,33844.0,4069,8271.25,8378.0,8155.0498046875,8177.5498046875,8127.9443359375,267921,2301.64990234375,2329.89990234375,2240.0,2246.35009765625,2237.31884765625,260869
2024-10-23,,,,,,,1015.2000122070312,1054.0,992.0499877929688,1008.0,1001.8530883789062,1548596.0,34369.94921875,34369.94921875,33131.6015625,33872.05078125,33872.05078125,3709,8150.0498046875,8199.900390625,7620.25,7703.7998046875,7657.06787109375,553732,2248.35009765625,2288.0,2231.199951171875,2256.800048828125,2247.726806640625,284014
2024-10-24,,,,,,,1017.0,1051.949951171875,1017.0,1035.8499755859375,1029.533203125,697426.0,34065.0,34199.8984375,33880.19921875,33993.05078125,33993.05078125,2061,7775.0,7905.0,7581.25,7648.10009765625,7601.7060546875,482630,2230.0,2294.10009765625,2204.0,2270.199951171875,2261.07275390625,1092773
2024-10-25,,,,,,,1030.5,1045.949951171875,982.0,1012.1500244140625,1005.977783203125,699929.0,33820.0,34119.0,33312.94921875,33748.6484375,33748.6484375,3457,7716.7001953125,7737.35009765625,7415.10009765625,7521.64990234375,7476.02294921875,287311,2250.0,2263.449951171875,2187.550048828125,2237.800048828125,2228.80322265625,339791
2024-10-28,,,,,,,1016.8499755859375,1022.0499877929688,998.9500122070312,1001.75,995.6411743164062,472382.0,33800.0,33939.8515625,33240.1015625,33305.6484375,33305.6484375,2734,7520.0,7587.7001953125,7317.0,7338.9501953125,7294.431640625,497757,2220.0,2309.89990234375,2201.25,2288.699951171875,2279.49853515625,361658
2024-10-29,,,,,,,1000.0,1037.6500244140625,994.6500244140625,1025.199951171875,1018.9481201171875,414668.0,33550.0,33676.44921875,33210.0,33521.0,33521.0,2362,7339.5,7507.9501953125,7200.0498046875,7492.5,7447.0498046875,352099,2288.800048828125,2332.699951171875,2273.699951171875,2328.64990234375,2319.287841796875,203254
2024-10-30,,,,,,,1025.5,1070.0,1024.8499755859375,1061.3499755859375,1054.877685546875,331634.0,33742.5,34900.6484375,33742.5,34601.6484375,34601.6484375,6014,7503.4501953125,7531.2998046875,7390.0,7426.89990234375,7381.84765625,262509,2329.35009765625,2378.39990234375,2298.949951171875,2331.89990234375,2322.524658203125,295110
2024-10-31,,,,,,,1060.050048828125,1095.0,1048.0,1090.5,1083.8499755859375,464670.0,34610.0,36147.69921875,34525.5,36047.6015625,36047.6015625,11265,7460.0,7479.85009765625,7318.0498046875,7429.4501953125,7384.38232421875,520624,2332.0,2346.0,2291.25,2320.39990234375,2311.071044921875,225475
2024-11-01,,,,,,,1095.050048828125,1097.5,1068.0,1076.5999755859375,1070.03466796875,48118.0,36130.1484375,36317.6015625,36075.3515625,36166.80078125,36166.80078125,1255,7474.0,7500.0,7384.0,7430.39990234375,7385.32666015625,39200,2339.0,2339.0,2317.050048828125,2327.85009765625,2318.4912109375,30732
2024-11-04,,,,,,,1079.800048828125,1099.800048828125,1026.050048828125,1037.699951171875,1031.3719482421875,435757.0,36350.0,36366.1015625,35303.0,36085.1015625,36085.1015625,4381,7444.0,7452.0,7261.0,7360.85009765625,7316.19873046875,331535,2327.89990234375,2337.0,2276.0,2289.449951171875,2280.245361328125,141614
2024-11-05,,,,,,,1035.5,1049.300048828125,1011.75,1036.449951171875,1030.1295166015625,560723.0,35675.05078125,37133.75,35301.0,35463.55078125,35463.55078125,6786,7400.9501953125,7438.5,6935.0,7132.85009765625,7089.58154296875,2177411,2287.0,2324.39990234375,2283.89990234375,2319.39990234375,2310.074951171875,123477
2024-11-06,,,,,,,1035.8499755859375,1060.0999755859375,1030.0999755859375,1056.199951171875,1049.759033203125,162519.0,35300.0,35739.94921875,35250.0,35432.3984375,35432.3984375,2669,7150.0,7197.9501953125,7037.10009765625,7164.0498046875,7120.59228515625,658234,2325.75,2367.0,2318.75,2359.550048828125,2350.063720703125,137340
2024-11-07,,,,,,,1060.4000244140625,1075.0,1033.4000244140625,1036.1500244140625,1029.8314208984375,211506.0,35820.0,36372.1484375,35490.1015625,36063.30078125,36063.30078125,3783,7190.0,7240.5498046875,6975.10009765625,6999.75,6957.2890625,418991,2360.0,2365.0,2296.39990234375,2320.550048828125,2311.220458984375,312748
2024-11-08,,,,,,,1046.0,1061.300048828125,1023.9500122070312,1046.449951171875,1040.0684814453125,359739.0,36298.0,36298.0,35511.25,35925.69921875,35925.69921875,2551,7030.0498046875,7118.89990234375,6949.0,7045.4501953125,7002.7119140625,565723,2325.0,2334.449951171875,2284.0,2291.39990234375,2282.1875,120812
2024-11-11,,,,,,,1042.5,1068.8499755859375,1030.050048828125,1051.1500244140625,1044.739990234375,238229.0,35964.94921875,36049.05078125,34825.05078125,34973.30078125,34973.30078125,5050,7040.0,7268.14990234375,6995.35009765625,7237.7998046875,7193.89453125,408263,2288.0,2295.85009765625,2262.60009765625,2272.75,2263.612548828125,86617
2024-11-12,,,,,,,1055.199951171875,1058.800048828125,1033.550048828125,1038.75,1032.41552734375,191794.0,35300.0,35857.1484375,34729.0,34898.8515625,34898.8515625,4665,7296.0498046875,7308.75,6935.25,6964.25,6922.00439453125,547081,2282.85009765625,2293.0,2257.0,2263.89990234375,2254.798095703125,128192
2024-11-13,251.0,276.1000061035156,248.5,253.14999389648438,252.90798950195312,22939368.0,1035.5,1035.5,1005.0499877929688,1016.7999877929688,1010.599365234375,220799.0,34100.05078125,34240.0,33260.1484375,33363.8984375,33363.8984375,6140,6940.0,6999.0,6782.0,6802.0,6760.73828125,509564,2257.0,2270.35009765625,2190.10009765625,2197.800048828125,2188.964111328125,154307
2024-11-14,252.0,259.8999938964844,227.85000610351562,228.85000610351562,228.6312255859375,5351111.0,1001.0499877929688,1054.25,1001.0499877929688,1050.4000244140625,1043.9945068359375,433088.0,33686.0,33760.0,32247.5,32466.099609375,32466.099609375,5692,6808.0,6834.14990234375,6629.85009765625,6680.14990234375,6639.62744140625,599381,2198.89990234375,2214.949951171875,2178.050048828125,2188.14990234375,2179.352783203125,194258
2024-11-18,236.0,251.6999969482422,228.25,251.6999969482422,251.45936584472656,3943111.0,1051.0,1060.0,1031.5,1048.050048828125,1041.658935546875,282451.0,32400.0,32830.44921875,31560.19921875,31664.150390625,31664.150390625,5292,6700.35009765625,6745.4501953125,6605.0,6625.89990234375,6585.70654296875,327357,2200.0,2211.89990234375,2162.89990234375,2187.39990234375,2178.605712890625,96713
2024-11-19,261.04998779296875,276.8500061035156,256.04998779296875,264.1499938964844,263.8974609375,9862379.0,1051.1500244140625,1075.5,1039.050048828125,1065.5,1059.00244140625,235557.0,31900.0,32218.849609375,31325.0,31901.900390625,31901.900390625,3644,6672.25,6788.39990234375,6626.2998046875,6701.60009765625,6660.94775390625,415057,2193.699951171875,2231.550048828125,2170.050048828125,2185.699951171875,2176.91259765625,98826
2024-11-21,265.45001220703125,267.04998779296875,237.75,239.0,238.77151489257812,4049771.0,1073.949951171875,1110.0,1067.0,1091.699951171875,1085.0426025390625,1287535.0,32149.5,32149.5,30801.25,31304.44921875,31304.44921875,11612,6701.60009765625,6830.0,6615.5,6760.7998046875,6719.7880859375,337186,1986.0,2052.300048828125,1868.199951171875,2027.199951171875,2019.0498046875,3493607
2024-11-22,240.0,248.0,235.8000030517578,245.64999389648438,245.41514587402344,2397236.0,1097.949951171875,1114.0,1068.699951171875,1082.4000244140625,1075.7994384765625,359373.0,31301.0,31465.69921875,30629.0,30685.5,30685.5,5261,6774.9501953125,6939.0,6761.10009765625,6904.64990234375,6862.765625,254886,2001.0,2118.050048828125,1995.0999755859375,2089.60009765625,2081.198974609375,1208356
2024-11-25,252.0500030517578,268.5,248.6999969482422,258.0,257.75335693359375,2911214.0,1099.0,1115.6500244140625,1076.5,1092.6500244140625,1085.9869384765625,922071.0,31100.0,32099.849609375,30690.0,31890.0,31890.0,8712,7090.0,7299.9501953125,7051.0,7259.85009765625,7215.81103515625,745341,2130.050048828125,2159.89990234375,2109.199951171875,2145.0,2136.376220703125,409933
2024-11-26,247.0,257.95001220703125,238.8000030517578,253.0,252.7581329345703,2487638.0,1085.0,1100.0,1083.0,1092.1500244140625,1085.4898681640625,207408.0,31890.0,32456.0,31201.0,31747.75,31747.75,5711,7300.0,7390.0,7250.4501953125,7329.7001953125,7285.23779296875,456499,2146.300048828125,2152.75,2112.0,2116.199951171875,2107.69189453125,215338
2024-11-27,255.0,273.3999938964844,253.10000610351562,259.45001220703125,259.20196533203125,2311073.0,1101.699951171875,1148.0,1101.699951171875,1132.0,1125.096923828125,1317672.0,31946.05078125,31995.0,31404.80078125,31743.30078125,31743.30078125,5797,7329.7001953125,7540.10009765625,7316.5,7496.2001953125,7450.7275390625,475285,2118.0,2233.5,2094.949951171875,2206.699951171875,2197.828125,873384
2024-11-28,260.95001220703125,281.0,259.1000061035156,279.1000061035156,278.83319091796875,4759110.0,1140.0,1148.8499755859375,1096.5999755859375,1124.5999755859375,1117.741943359375,983588.0,31867.849609375,32799.19921875,31602.0,32042.150390625,32042.150390625,5640,7520.0,7520.0,7340.7001953125,7394.85009765625,7349.9921875,358113,2207.89990234375,2227.0,2184.050048828125,2188.550048828125,2179.751220703125,413222
2024-11-29,280.1499938964844,288.0,265.3999938964844,274.29998779296875,274.0377502441406,3263219.0,1123.1500244140625,1123.1500244140625,1090.0,1115.050048828125,1108.250244140625,519179.0,32324.69921875,32420.0,31671.80078125,32245.30078125,32245.30078125,6933,7435.0,7471.9501953125,7375.0,7421.25,7376.23193359375,191937,2180.14990234375,2238.39990234375,2180.14990234375,2222.550048828125,2213.614501953125,843322
2024-12-02,271.0,272.25,258.20001220703125,260.5,260.2509765625,1913099.0,1115.0,1150.0,1094.0,1144.5999755859375,1137.6199951171875,410493.0,32245.30078125,32301.55078125,31600.0,31686.349609375,31686.349609375,4815,7378.0,7508.9501953125,7340.0498046875,7490.75,7445.310546875,353136,2239.89990234375,2248.39990234375,2212.35009765625,2234.449951171875,2225.466552734375,587799
2024-12-03,264.0,284.5,262.25,280.8999938964844,280.6314392089844,3866490.0,1150.0,1177.699951171875,1141.25,1156.699951171875,1149.646240234375,1033539.0,31711.0,31725.30078125,30950.0,31100.19921875,31100.19921875,12004,7533.0,7635.0,7480.0498046875,7537.5498046875,7491.826171875,339612,2239.0,2314.89990234375,2225.5,2291.699951171875,2282.486328125,712155
2024-12-04,284.8999938964844,292.3999938964844,273.6000061035156,278.3999938964844,278.13385009765625,4710266.0,1162.699951171875,1162.699951171875,1125.050048828125,1128.4000244140625,1121.5189208984375,285838.0,31150.0,31460.0,30900.0,31000.05078125,31000.05078125,6184,7575.0,7722.5,7575.0,7664.2001953125,7617.70849609375,395551,2292.0,2294.0,2235.699951171875,2240.60009765625,2231.592041015625,341484
2024-12-05,279.0,283.45001220703125,271.6000061035156,273.3500061035156,273.08868408203125,1833510.0,1129.0,1140.0,1111.0999755859375,1119.3499755859375,1112.5240478515625,360858.0,31328.94921875,31449.94921875,31017.150390625,31278.19921875,31278.19921875,12596,7650.0,7682.0,7420.0,7488.39990234375,7442.974609375,424954,2255.0,2276.60009765625,2229.35009765625,2267.35009765625,2258.234375,419752
2024-12-06,275.0,281.54998779296875,268.1000061035156,275.6000061035156,275.3365478515625,2428679.0,1118.949951171875,1128.449951171875,1102.3499755859375,1120.6500244140625,1113.816162109375,211439.0,31420.0,31739.05078125,31133.55078125,31392.80078125,31392.80078125,5140,7540.0,7574.0,7490.0,7552.39990234375,7506.58642578125,228818,2270.0,2278.949951171875,2253.449951171875,2258.35009765625,2249.270751953125,139487
2024-12-09,276.04998779296875,286.6000061035156,271.70001220703125,277.8999938964844,277.6343078613281,2584252.0,1124.449951171875,1166.5,1121.5,1138.5999755859375,1131.6566162109375,624043.0,31682.5,31682.5,31000.0,31126.099609375,31126.099609375,4044,7575.9501953125,7640.0,7532.5498046875,7569.75,7523.8310546875,209644,2258.35009765625,2273.050048828125,2246.050048828125,2260.5,2251.411865234375,132854
2024-12-10,280.04998779296875,281.8999938964844,268.5,271.1000061035156,270.8408203125,1320466.0,1140.0,1210.0,1140.0,1198.4000244140625,1191.092041015625,1925322.0,31100.0,31575.05078125,30871.0,31275.80078125,31275.80078125,6932,7636.0,7710.0,7570.2001953125,7693.25,7646.58203125,265407,2264.949951171875,2271.949951171875,2238.050048828125,2249.449951171875,2240.40625,215556
2024-12-11,272.0,272.6000061035156,262.5,268.1499938964844,267.8936462402344,2765777.0,1202.699951171875,1225.949951171875,1184.75,1211.0999755859375,1203.7144775390625,850418.0,31528.900390625,31700.0,31212.099609375,31615.349609375,31615.349609375,4334,7703.0,7787.0,7650.0,7728.75,7681.86669921875,173332,2260.0,2295.0,2247.0,2250.550048828125,2241.501953125,578316
2024-12-12,279.0,279.95001220703125,269.75,271.6000061035156,271.3403625488281,2381875.0,1214.949951171875,1218.0,1186.4000244140625,1199.300048828125,1191.986572265625,634155.0,31750.0,31770.0,31318.30078125,31473.30078125,31473.30078125,3708,7744.0,7755.0,7634.25,7657.0498046875,7610.6015625,118184,2257.10009765625,2265.300048828125,2224.0,2229.449951171875,2220.486572265625,260756
